Date,Equity_3M,Equity_6M,Equity_12M,Equity_36M,Equity_60M,Government Bonds_3M,Government Bonds_6M,Government Bonds_12M,Government Bonds_36M,Government Bonds_60M,High Yield Bonds_3M,High Yield Bonds_6M,High Yield Bonds_12M,High Yield Bonds_36M,High Yield Bonds_60M,Leveraged Loans_3M,Leveraged Loans_6M,Leveraged Loans_12M,Leveraged Loans_36M,Leveraged Loans_60M,Commodities_3M,Commodities_6M,Commodities_12M,Commodities_36M,Commodities_60M,Long Short Equity Hedge Fund_3M,Long Short Equity Hedge Fund_6M,Long Short Equity Hedge Fund_12M,Long Short Equity Hedge Fund_36M,Long Short Equity Hedge Fund_60M,Long Short High Yield Bond_3M,Long Short High Yield Bond_6M,Long Short High Yield Bond_12M,Long Short High Yield Bond_36M,Long Short High Yield Bond_60M
2015-05-31 08:31:48.692117,0.0225333403073964,0.00869393897962989,,,,0.08558584895654464,0.15094253082539666,,,,0.023195725892095398,0.059961810613414324,,,,0.012652612361506277,0.017906858225226863,,,,0.010355787908344904,-0.044670620166705755,,,,0.014950132994495435,0.07255020148577085,,,,0.012451146079232256,0.09351337886585087,,,
2015-06-30 08:31:48.692117,-0.012260296014363958,-0.01359120866733654,-0.002775128216676581,,,0.10060185098263097,0.14774729195173908,0.21832083722176532,,,0.010358497544831646,0.06709592640964246,0.02227805820890838,,,0.037089845802713794,0.022833357460416703,0.03166835819970215,,,0.015771440148621307,-0.028547602433393826,0.021327167447372064,,,0.014422574513238251,0.03479189538057348,0.1206922044808536,,,0.04169915042220751,0.06514086493241744,0.2236003395604782,,
2015-07-31 08:31:48.692117,-0.008078359170538563,0.008467092083999539,0.009159098229496232,,,0.04596654370445585,0.10764374635254126,0.2077693463302337,,,0.020644928384253802,0.06974743729216781,0.04908700557050283,,,0.028578498311209177,0.05028219604797912,0.03199411459619239,,,0.03275838477977966,0.027256502894536405,0.026704736400124718,,,0.03386627708107759,0.03275703146389608,0.1232387248946214,,,-0.011684696858835442,0.009394247621134166,0.13541072130086218,,
2015-08-31 08:31:48.692117,0.0015132456802799954,0.024080684467558955,0.01590631279937238,,,-0.01747273964740692,0.06661769005281792,0.1923640414560035,,,0.0014122358566825977,0.024640719584604565,0.03873632912208547,,,0.03928822006235344,0.05243793104268213,0.06810276388471492,,,0.026313560902308852,0.03694184646647147,0.01091531834752657,,,0.057893301576786405,0.07370894712934528,0.12097057349254481,,,0.02793965747898719,0.04073868431489425,0.17463036930356668,,
2015-09-30 08:31:48.692117,0.05821487606700648,0.04524084843962162,0.024110919847787127,,,-0.03473946955813678,0.06236752648479049,0.19245176441331324,,,0.05029438051623569,0.06117385227816374,0.09284302464139405,,,0.085736101273578,0.1260058858522548,0.1507203873429943,,,0.023170527137817976,0.03930739986840548,0.007391392452261725,,,0.06685597724721393,0.08224278707395527,0.11977468393670643,,,0.012437713165037945,0.054655505659422676,0.14091130559827425,,
2015-10-31 08:31:48.692117,0.05583525404642242,0.047305837639318726,0.03167720557315712,,,-0.012602691854222137,0.03278454966432265,0.19118258652231956,,,0.04864113603991704,0.07029025719424364,0.10483894016718409,,,0.0935014327086503,0.12475206155661933,0.14386259333772378,,,-0.005959413674745062,0.026603750338815457,-0.004726715421069838,,,0.034462321712645405,0.06949570932970062,0.09821749163897509,,,0.054486838337763244,0.042165479290154684,0.1197510308069718,,
2015-11-30 08:31:48.692117,0.07948394297357964,0.08111746738721592,0.09051663667849241,,,0.004444816664549656,-0.013105586107217126,0.13585875438320638,,,0.054089866943387355,0.0555784904496508,0.11887288798158613,,,0.10560090034355829,0.1490379918173923,0.16961365223226554,,,-0.027636370351970307,-0.0020500207640368195,-0.0466290652318585,,,-0.006283257649260521,0.051246285397552604,0.12751441521431328,,,0.0031264775177264337,0.031153487707674454,0.12758013447252603,,
2015-12-31 08:31:48.692117,0.019385677700818338,0.07872908859265304,0.06406785645406443,,,0.015590042942317028,-0.01969101643802429,0.12514698115921918,,,0.009468361937110314,0.060238947851476654,0.13137666227315603,,,0.08143700287400435,0.17415519527340484,0.20096510056108796,,,-0.006527314520878069,0.01649197129869684,-0.012526437374675181,,,0.0161614011445248,0.08409786465894031,0.12181568414845723,,,0.004140451277392154,0.01662966218779216,0.0828537976986563,,
2016-01-31 08:31:48.692117,0.012681467310368122,0.06922479430574646,0.07827801909762888,,,-0.007643125162562159,-0.020149493065557245,0.08532528636630277,,,0.024988840971611914,0.07484546262470904,0.1498131791278967,,,0.06567998910413486,0.16532259489431045,0.22391757406992574,,,0.004093620654102681,-0.0018901885995477041,0.025314794363954007,,,0.042695796715545686,0.07862951471037971,0.11396221566163467,,,0.007652714259355209,0.06255652480181295,0.07253844390725295,,
2016-02-29 08:31:48.692117,-0.049513176881567644,0.026035263564316846,0.05074289499879736,,,0.025857947443390428,0.03041769794364746,0.09906174477019558,,,0.025728641066424363,0.08121016678172865,0.10785196331342095,,,0.05806766758041437,0.16980056590131487,0.23114248730973852,,,0.012712929401661466,-0.015274780175511538,0.02110278770690721,,,0.061297241890145404,0.05462883787689998,0.1323644191290516,,,0.026682619174914546,0.029892519301605303,0.07184898552370456,,
2016-03-31 08:31:48.692117,-0.022934863206465206,-0.0039937933718796614,0.04106637246710565,,,0.028247785206115816,0.04427821233282159,0.1094072613979784,,,0.016589924564761827,0.02621536591216067,0.08899291311205304,,,0.0266224753712061,0.11022753284852871,0.2501227366226706,,,0.027467399751650134,0.02076079687352239,0.0608842496862223,,,0.03876859600453808,0.055556551980902036,0.1423684647299861,,,0.010483653154555572,0.01466751148704315,0.07012467740355555,,
2016-04-30 08:31:48.692117,-0.039512710244170135,-0.027332322077107563,0.01868053717172602,,,0.0292348330900718,0.02136826243909562,0.05485336096459337,,,-0.007793566977021604,0.01700052178880007,0.08848575003201442,,,-0.004790724040781846,0.06057461036055356,0.19288347943764106,,,0.024487119548453284,0.028680981180899012,0.05604775318252342,,,0.0165855965185302,0.05998952849143713,0.13365425265600406,,,0.010758195798899806,0.018493239456650157,0.061438495052122066,,
2016-05-31 08:31:48.692117,0.00011496627823048833,-0.04940390294900643,0.0277060449519424,,,-0.009863733516518591,0.015739158024006272,0.002427301026050044,,,0.002423718315843093,0.028214718360861868,0.08536134026547137,,,-0.05839601162960695,-0.0037192642405226017,0.14476441590342404,,,0.06283972249937153,0.07635152885678731,0.07414498587322838,,,0.01109621724541654,0.07307362664811978,0.1280646639719163,,,-0.013376062848882597,0.01294964793497555,0.04450656234041084,,
2016-06-30 08:31:48.692117,0.023173398058203842,-0.0002929438627552461,0.07841308152657445,,,-0.0013060462852748644,0.02690484600590537,0.006684045802916261,,,0.005842350200097712,0.02252919891395999,0.08412528200395042,,,-0.04906977706601434,-0.023753660626218642,0.14626471124236873,,,0.010147816542898092,0.037893950428138146,0.05501086766969032,,,0.02623117040563505,0.06601671205835524,0.1556664412332074,,,0.007622877077410939,0.018186445831285702,0.03511854246964874,,
2016-07-31 08:31:48.692117,0.049383667684350874,0.007919674888174688,0.0776927070590232,,,0.01895853526132929,0.04874761796539828,0.027615885109684823,,,-0.017190177508621396,-0.02484977168588276,0.048135798280877884,,,-0.03183287020560821,-0.036471091749809004,0.12282200761779505,,,-0.008682643068323226,0.015591863561319697,0.01367220339902242,,,0.04955901336075197,0.06696657567873987,0.15086163973655475,,,0.0010225924516906737,0.011791789500408267,0.075085967674561,,
2016-08-31 08:31:48.692117,0.036644746739403766,0.03676392592778366,0.06375634799328944,,,0.07362420381241086,0.06303426076912078,0.09536931581694441,,,-0.004484644602076315,-0.002071795801495191,0.07897012009765625,,,-0.009120609764614263,-0.06698401416033761,0.09144262823021032,,,-0.028963477769608392,0.032056187824104354,0.016291756426314752,,,0.07649532382166835,0.08844034979846849,0.14790058120628546,,,0.09121142582159858,0.07661531320838999,0.10879805723887581,,
2016-09-30 08:31:48.692117,0.022118544267484053,0.04580450415646631,0.04162777705948417,,,0.036028896339848515,0.03467579464834647,0.08048938917941695,,,-0.008069612086922806,-0.0022744073866156622,0.023881334103671437,,,-0.022410961235170945,-0.07038103742954038,0.03208856730381027,,,0.00958647619546893,0.019831574540091657,0.04100409070432298,,,0.024054809953809375,0.0509169661784179,0.10930228923752128,,,0.08081572365251533,0.08905464905725125,0.10502837063231629,,
2016-10-31 08:31:48.692117,0.020552282353272444,0.07095089711951208,0.04167932227067461,,,-0.02516171171224213,-0.006680205649644777,0.01454531240198187,,,0.04722203418465187,0.029220101526078235,0.04671738028754335,,,-0.007743754064212904,-0.03933011835179079,0.01886208541416856,,,0.016256515671388083,0.007432723079955794,0.03632688205163381,,,-0.011860651138155931,0.037110560054372854,0.099326333545525,,,0.08048100121700674,0.08158589293304641,0.10158791984399196,,
2016-11-30 08:31:48.692117,0.02806378373913687,0.0657369207262104,0.013085357325479885,,,-0.04070792586877203,0.02991918931269577,0.04612925018524461,,,0.024639053049789306,0.02004391105145298,0.04882416271748169,,,0.011674018520508422,0.0024469345885838045,-0.0012814304482531291,,,0.04114730678235712,0.010992059907478646,0.08818284934348708,,,-0.03928422294087308,0.03420604152585072,0.10977922768154036,,,0.013570830999786176,0.10602007166645921,0.1203426422035565,,
2016-12-31 08:31:48.692117,0.005865413688086241,0.028113692367877308,0.027812512771483222,,,-0.06029693981322437,-0.026440475667516616,-0.0002470065877685501,,,0.05767880138894799,0.04914374374917774,0.07278011184143929,,,0.025039223752693518,0.002067109444642279,-0.021735652597801525,,,0.033491362819108916,0.04339890316699724,0.08293740948038142,,,-0.014207664464885195,0.009505382820333974,0.07614960899934364,,,-0.02116729644369797,0.0579377768289524,0.0771779049001231,,
2017-01-31 08:31:48.692117,0.0038414815718599282,0.024472715139052248,0.03258620597475925,,,-0.022768286116965575,-0.04735710877775079,-0.0009180370589961795,,,0.004900067676667286,0.05235349302465364,0.02620274899014996,,,-0.003450465130949154,-0.011167499641780876,-0.04723130048753843,,,0.03691812989771259,0.05377480572634141,0.07020511872158264,,,0.006755872900483739,-0.005184907289278562,0.06143445290308658,,,-0.013846790558016298,0.06551980709123906,0.07808419236497466,,
2017-02-28 08:31:48.692117,0.007152539050649054,0.03541705009888907,0.07348304583308907,,,-0.03944684246530561,-0.0785489691952429,-0.020465984633520784,,,-0.0009546546137102485,0.023660876650407836,0.02154006034400857,,,-0.017301340573700252,-0.005829298223478885,-0.07242284258907017,,,0.008990407637299302,0.05050764548080666,0.08418291587499693,,,0.0634673342269958,0.0216898463788866,0.11204845377817874,,,-0.008897380791465404,0.004552705357258935,0.08151682551254114,,
2017-03-31 08:31:48.692117,0.01745974634166325,0.02342756866493234,0.07030516098768747,,,-0.0007830159776666124,-0.061032742323612776,-0.028473306514905428,,,-0.00827678932294662,0.048924616778504904,0.04653893488210081,,,-0.008718414914543504,0.016102506496336044,-0.05541184204563221,,,-6.671331795415902e-05,0.033422415181218135,0.05391680883928607,,,0.0669488734821353,0.05179002188651394,0.10534397885770708,,,0.04160046429420139,0.019552598490592432,0.11034849734458096,,
2017-04-30 08:31:48.692117,-0.010760049824993567,-0.006959902786248584,0.06349718298671414,,,0.008612131733680917,-0.014352237862674033,-0.020936567611863688,,,0.02129826847931504,0.02630269911292693,0.05629136817749458,,,0.023482148131392933,0.01995065866711676,-0.02016412145124813,,,0.020340294335272624,0.058009349861412485,0.06587324037493647,,,0.07279705292300864,0.08004473346057006,0.1201257984030677,,,0.07080805834812787,0.05598080343634537,0.14213394020485515,,
2017-05-31 08:31:48.692117,0.01053262040075964,0.017760494430130835,0.08466493537075293,,,0.019806996471763982,-0.020421169463074262,0.008887035014469191,,,0.018816787727810924,0.017844169580881086,0.03824574758020027,,,0.04770405038120362,0.029577365785113052,0.0320966742530755,,,0.007969097974795059,0.017031151051389193,0.028210418391517944,,,0.01630992239112361,0.08081240391373323,0.11778271788366079,,,0.08244708046106175,0.07281613659958941,0.18655618028681187,,
2017-06-30 08:31:48.692117,0.044703937709242636,0.0629442034637826,0.09282748980418143,0.17524891824695277,,0.03063939116361114,0.029832384053117167,0.0026031259609404778,0.2296567901681299,,-0.011118997021977606,-0.019303756749090906,0.02889132812501316,0.14029709670566426,,0.05753472802423243,0.048314701478778366,0.05048168269916253,0.24226290546204488,,0.01386497319740898,0.013797334901089586,0.05779502726942187,0.13978605382185205,,-0.018063869625975948,0.04767564813397196,0.057634206241026886,0.36979110476734256,,0.06303909766919547,0.10726201769512289,0.17141431736751866,0.4836798719882096,
2017-07-31 08:31:48.692117,0.041724261325508216,0.03051525636974106,0.055734762685324846,0.14817848845207582,,0.06647399736959247,0.07565861192548473,0.024718530032804997,0.27180170114294633,,-0.008160438545624316,0.01296402672263719,0.06599623182988568,0.17215415526324862,,0.04949901802163148,0.07414350942656678,0.06214801216982435,0.23075944568975015,,-0.002584399478197552,0.017703327411008773,0.07243012612958699,0.11612313050967704,,-0.009267035340963958,0.06285540471988926,0.05734459798450797,0.3668212844925498,,0.038894584924983766,0.112456693311906,0.1853446412550599,0.446907690030258,
2017-08-31 08:31:48.692117,-0.006108309827659197,0.0043599740643951446,0.03993144158315287,0.12382977128526851,,0.0636758563756572,0.08474408030999059,-0.00046144903900124934,0.30547629540222654,,-0.029352948593497907,-0.011088489068556417,0.012310024209761128,0.13456211175066346,,0.04728878297277528,0.097248699839378,0.09085250994268956,0.2716862807171674,,0.024124359168174347,0.03228570652475993,0.084424027024816,0.11412087542252314,,0.004543942267469792,0.0209279760043255,0.04307174696776728,0.3421858933859925,,0.006751631261296742,0.08975536400820228,0.09471669909202407,0.4257895402474905,
2017-09-30 08:31:48.692117,-0.016312154379137245,0.027662565796837013,0.05173820112142269,0.12193371275131981,,0.02318391051352031,0.05453364258005733,-0.00982743749911208,0.27576949872945256,,0.011803738390373297,0.0005534956363848487,0.049505191976788376,0.17433499146917075,,0.008517808929514148,0.06654260677386858,0.08371661602806446,0.28707100618086856,,-0.0004926717312736528,0.013365470585785966,0.0472345920740147,0.09823340919615631,,0.0546599304875226,0.035608691003455206,0.08924288777638822,0.3530233351038874,,0.021887101236836237,0.0863059420185961,0.10754604594083061,0.39632689430535617,
2017-10-31 08:31:48.692117,-0.01738120004975563,0.02361784354272567,0.016493562861398692,0.09240206186296596,,0.023171176036635988,0.09118545410113832,0.07552450091158858,0.29978072649364695,,-0.04904870080125234,-0.05680888043824528,-0.03200040821442751,0.119447117135276,,0.0004949203322335283,0.050018436424309476,0.07096699584359056,0.24814587710634162,,0.023431636839525982,0.020786680651307066,0.08000185234307855,0.11394464714009711,,0.051250527373309485,0.04150855158393418,0.12487582599237435,0.35806191937795795,,0.036423404412016414,0.07673466253316041,0.13701113402952925,0.40250801924356727,
2017-11-30 08:31:48.692117,0.03650849411278245,0.030177179091741113,0.0484736351430477,0.15833945117458126,,0.010485083834524955,0.07482858690251604,0.052879330185623186,0.25108919907395766,,-0.011322167660460347,-0.04034277724865376,-0.023218491026361532,0.146253999345882,,0.015700635230108784,0.06373188213481518,0.0951942691100034,0.27931271532262825,,0.05267461631412407,0.07806971684530617,0.09643048503682716,0.13748292591852396,,0.03400469116310134,0.038703148784039465,0.12264324719004205,0.4047546004125371,,0.05991632275589698,0.06707248693497458,0.14477258290529504,0.4461638521060156,
2017-12-31 08:31:48.692117,0.03109155236520511,0.014272227783999725,0.07811478525729965,0.17909344967453222,,0.02185024191618523,0.045540726482989236,0.07673169897860488,0.21118217673236117,,-0.002873278568058746,0.00889654439377452,-0.010578949084201206,0.2008785173194052,,0.02773754590917532,0.03649161795491729,0.08656940106166533,0.2765683829180907,,0.13280199416335203,0.132243894643697,0.14786584284781035,0.22749566308168023,,0.025785606632126257,0.0818549765857397,0.13343311378142775,0.3683275036132654,,0.08321825933602978,0.10692676703970672,0.225657965513125,0.4296395449731847,
2018-01-31 08:31:48.692117,0.07406499508048059,0.055396456534546834,0.08760214997741511,0.21095255730751838,,-0.01631349145261296,0.006479681801802473,0.08262853745813015,0.17392543011160888,,0.0382362445868627,-0.012687894334894034,0.00011164618653158875,0.18007318120884386,,0.010268227208265035,0.010768229494919845,0.08571013324655063,0.266057829294885,,0.09713077410993187,0.12283834397434368,0.14271631880735636,0.2538993498633473,,0.03317743235231152,0.08612832063056919,0.15439735580153746,0.3649569803309185,,0.05820590166455286,0.09674936317206329,0.22008616994633257,0.41076946250427726,
2018-02-28 08:31:48.692117,0.048475398636686595,0.08675365655521117,0.09149187431217864,0.23115337142609005,,-0.006572310945982873,0.0038438616572868956,0.08891368648826292,0.17229002598946597,,0.053921219507845564,0.041988546759660794,0.030434468149355576,0.16615831049087837,,-0.007976446035637408,0.007598953924833118,0.1055866421535403,0.26255744526542046,,0.0949652219511139,0.1526420948946987,0.18985595929855315,0.3172445533476391,,0.0139362047136673,0.048414792214042546,0.07035599182807784,0.34783946911395547,,0.07385235185658501,0.13819363596260303,0.24035262007024571,0.43784492838724365,
2018-03-31 08:31:48.692117,0.03263512514079481,0.06474135420826,0.09419483197565937,0.2192161234783403,,0.013699282036333749,0.03584885657909087,0.09233746789073627,0.1773418243129763,,0.016893591698344812,0.013971773135321497,0.014533002087169455,0.15623636049513245,,-0.029282022919279393,-0.0023566884651411435,0.06402909811490298,0.25645996605744315,,0.05854374979791821,0.19912047068023386,0.21514728005992456,0.3586364191579203,,0.031085730227031982,0.057672901270664934,0.09533524879474031,0.3830908860587168,,0.01509738983015585,0.0995720276683687,0.1944716273335847,0.41928471800664857,
2018-04-30 08:31:48.692117,0.03117780899702738,0.10755198834749313,0.13370997792371897,0.2282204423437013,,0.019833259280540583,0.0031962181221769637,0.09467312082419244,0.1305437552483275,,0.02310742704994495,0.06222721286926247,0.001883274135122237,0.15192341183843583,,0.008545325835675355,0.018901298391189814,0.06986514820741596,0.2504905155016959,,0.024935226997848448,0.12448797900868858,0.1478623515245756,0.2920488317763088,,0.04146977765206472,0.0760230707470928,0.12068722988470171,0.4230882886719223,,0.02716544201187787,0.0869525327228482,0.17035946851089978,0.418832554295794,
2018-05-31 08:31:48.692117,0.027270089814937615,0.07706741692626151,0.109570273260724,0.23685652544164237,,0.010306264253322928,0.003666217333975874,0.07876914209887098,0.09099796936120375,,-0.0043880502004539634,0.04929656028932139,0.0069650228897906175,0.1347204839723979,,0.05190856699693014,0.043518075077854323,0.1100234460442655,0.3115010782457137,,-0.0014545246974212445,0.09337256799296867,0.17873185478260534,0.3018469378349047,,0.10120763384421605,0.11655428886172237,0.15976845562899467,0.46238821429158095,,0.004972536051615961,0.0791921213903044,0.15157622085258327,0.4272240885163654,
2018-06-30 08:31:48.692117,0.06392441341682753,0.09864571978903247,0.11432584175577776,0.3132546902446838,,0.01946720793943668,0.03343317674779267,0.08049647438851104,0.09055003074096746,,0.022135299613623483,0.039402836025761445,0.04864992949947977,0.1697135240914014,,0.08417544582960734,0.05242859557630464,0.09083341781090537,0.3135053335837197,,0.006146005904120733,0.06504956593394629,0.20589586852163033,0.3457620017467804,,0.07592910240563433,0.10937514422642858,0.20018302068188443,0.4669505322243297,,0.024648051437540897,0.04011756250880327,0.15133397080908972,0.3960530928254755,
2018-07-31 08:31:48.692117,0.023498188114654317,0.055408619132496506,0.1138745168284565,0.2673192574899006,,0.028195024157899207,0.04858748266298463,0.055381995891993885,0.11133522456867917,,0.04737980334411396,0.07158205574347387,0.057985935849032,0.18209700847560217,,0.07776812900373775,0.08697800884138096,0.09868283749651607,0.310292627584567,,0.055306099202085734,0.08162039633790363,0.21448485463292521,0.3202575091474231,,0.02123635192864115,0.06358679637332765,0.15519174098980915,0.4057035465929173,,0.006917727795541007,0.03427109294070263,0.13433616252998948,0.445538328864473,
2018-08-31 08:31:48.692117,0.03736225474823329,0.06565121660584383,0.15810035625891028,0.28112961018371907,,0.023343448932217514,0.03389029693881973,0.03786442820906388,0.13632025267520897,,0.026279715608423126,0.021776348696625814,0.06467925269178942,0.1628983288685415,,0.024250171896241124,0.0774175305657343,0.08560477673831102,0.29252422850966564,,0.06904824888289407,0.0674932918021589,0.23043770414887854,0.3560545648275202,,0.00987566546390517,0.11208279204235994,0.16592404934390315,0.396010607944177,,0.016164924360668076,0.02121784108143898,0.16234364765036258,0.41087567485215204,
2018-09-30 08:31:48.692117,0.0016520060506874934,0.06568202298526615,0.13467572030873032,0.24305963248977047,,0.01403572539415121,0.03377616971841668,0.07083586336153425,0.14565617947188558,,-0.0033732811160271936,0.01868734990941201,0.032920218458168504,0.1099438149677896,,-0.004598714138244531,0.07918963287853331,0.0766463191190283,0.20421978830937038,,0.0860053315834155,0.09267992676323344,0.31025486808317226,0.42840774844026774,,0.01096918371310851,0.08773116639220158,0.15046377856056425,0.39010495675058365,,0.031137218207304196,0.05655274140084088,0.161755840200696,0.42183789075339173,
2018-10-31 08:31:48.692117,0.0486614059335313,0.0733030489187354,0.18873892592937236,0.2587084862271196,,0.006395099301805818,0.03477043343901154,0.03807778545066243,0.13271761474385557,,-0.0009746716735069549,0.046358951918391345,0.111470953157075,0.12616681857991852,,0.04826035507964699,0.1297816016029849,0.1511359407717594,0.25608231865572706,,0.07662321464742305,0.13616704495998166,0.2776061842033237,0.4299414965694395,,-0.0019401282702544709,0.019255022411652556,0.09674191908978336,0.3562372180746247,,0.023119829403198455,0.030197493885230076,0.11977577518328175,0.402539012013613,
2018-11-30 08:31:48.692117,0.05307335019742432,0.09241854497607616,0.17660842043972735,0.24978556597789936,,0.020271961653475223,0.044088628087306736,0.04791648391380732,0.15422537309054918,,0.02834171945908892,0.05536624739475049,0.10739217323676109,0.1344923279952206,,0.055933657822319294,0.08154023053553705,0.1286067794877026,0.2344597729705844,,0.05419256161697694,0.12698271198200173,0.23221198188344117,0.4701728775122682,,-0.025144977597995166,-0.015517635520945094,0.09922800636781814,0.36951295523258376,,0.02872972723588796,0.045359065464226855,0.12814326747292482,0.44688609131918366,
2018-12-31 08:31:48.692117,0.06793279091234328,0.06969702234465824,0.1752180550700313,0.3022589699213769,,0.045126608373508015,0.05979571845075915,0.09522805602227735,0.17897547887007992,,0.03250805503239884,0.02902511510821215,0.06957162298521125,0.13527671871605418,,0.09100665524867901,0.08598942751826821,0.14292632801376626,0.21487594740712557,,0.02487167834250692,0.11301610686880581,0.1854173214981123,0.47355299033249976,,-0.013254063940809857,-0.002430266490013433,0.10667906698856133,0.34986471167318633,,0.004810780479193255,0.036097793008025514,0.07766351098425828,0.422787060221852,
2019-01-31 08:31:48.692117,0.0649459156983927,0.11676768119944825,0.17864623630651,0.3236703788237223,,0.04081447933672577,0.047470591286841834,0.09836455048097714,0.18802914991473463,,0.048807727436743775,0.04778548425385587,0.12278812319491794,0.15233689821427432,,0.048268936986240574,0.09885876810416061,0.19443531575175355,0.2355604781988514,,0.03864922188030229,0.11823386415181569,0.20950455534235268,0.47915253338497177,,0.02397183098443678,0.021985194287199583,0.08696995873289515,0.33188290565246437,,0.01684874968089578,0.040358119302373874,0.07601232910059985,0.41533885689275807,
2019-02-28 08:31:48.692117,0.019304504140981393,0.07340240904706752,0.14387258310865114,0.3402732427495485,,0.022356508437596734,0.04308168037282423,0.07843202825210227,0.15028579280763754,,0.045832747497734694,0.07547344582844362,0.09889333059876537,0.15672818414115852,,0.03697274071223,0.09497441916230032,0.17974463472649482,0.20984807805689343,,0.045086283543219974,0.10172218635919372,0.1760810433680473,0.5171698357135817,,0.02531170608999833,-0.00046973379059678244,0.11156040917699661,0.3230767114225874,,0.002427876993424505,0.031227356473095824,0.05310777464157446,0.4127043018786125,
2019-03-31 08:31:48.692117,0.015203596003004805,0.08416920962373586,0.15537963657015985,0.3530909449189743,,-0.0062111478986464075,0.038635172436089604,0.07371629029580751,0.1394653162973527,,0.11421359623283966,0.15043451313702394,0.17193308543187968,0.244297946412954,,0.008319626693409798,0.10008342334037357,0.18719862577045832,0.19321687490372264,,0.06288406364226362,0.08931977418855075,0.19027785108208728,0.5243461648859968,,0.020966342587768416,0.007434389401695274,0.09581778344752134,0.3267309417768005,,0.030268947327916074,0.035225345068040204,0.09377017629926909,0.45064526499801083,
2019-04-30 08:31:48.692117,0.02830112674377494,0.09508508503383828,0.1753581605922514,0.4171262405021645,,0.01060008169630211,0.051847197848389204,0.08842038082918768,0.16651935725571088,,0.018378142814831522,0.06808286563687505,0.11759806784979276,0.182732414589454,,-0.022504907182366973,0.024677741857206836,0.15766206032236485,0.21356817454771937,,0.046993122686010524,0.08745859219185248,0.23553461520695929,0.5116466574418557,,-0.004001969442707254,0.019873927006644143,0.03951162232821703,0.3049100395537614,,0.041204367093625294,0.05874735884144133,0.09071887573605908,0.45797185206029023,
