Date,Equity,S&P 500,Government Bonds,Bloomberg Barclays US Aggregate Bond Index,High Yield Bonds,ICE BofAML US High Yield Index,Leveraged Loans,S&P/LSTA Leveraged Loan Index,Commodities,Bloomberg Commodity Index,Long Short Equity Hedge Fund,HFRI Equity Hedge Index,Long Short High Yield Bond,HFRI Fixed Income - Credit Index
2018-04-30 23:28:01.245051,0.040594797553169984,-0.007738471075687862,0.01913748265987497,0.010738960597191649,-0.0159501583589243,0.004880087112272446,0.02398758441789182,-0.0066788937713345995,-0.006644964752761904,0.01888851779923171,0.003978468434300926,0.006839378218796187,0.029738055249941053,0.03237305747999
2018-05-31 23:28:01.245051,0.03174779087956629,-0.0027231919965246603,0.01975007390111788,-0.009211176956438246,0.02812179510549638,0.0142478426331973,0.015473547095049774,-0.019549516775468866,0.03739538043421058,0.01738448890696387,0.0009274372664780078,0.008476940413139617,-0.03760355492176284,0.00137117751192129
2018-06-30 23:28:01.245051,0.022265516768640876,0.0070221942993043684,-0.024470942206888946,0.02160844797060083,0.028287092241302998,0.02200156535292471,0.00024400838074471048,-0.0003117429075337654,0.08154956777167764,0.009104356214888004,-0.016629555903428326,0.03240103281721619,0.029435699538456057,0.00870200097220038
2018-07-31 23:28:01.245051,-0.01019010831379425,-0.01571835047506025,-0.022469793114067035,-0.008698522007799997,-0.011811881908814829,0.027257347090868266,0.03973230736816044,0.0075680418555213475,0.016592348557528155,-0.014525450355077057,0.018539968327400784,0.00592265310566827,0.0064851457678069034,0.0022841849361973795
2018-08-31 23:28:01.245051,0.03948568159703639,0.013107196163187226,0.0056554116052451,-0.0047274238904294755,-0.004586486778067071,0.00908195923877074,0.03477214868021335,0.012837072419573534,-0.007764472072638026,-0.0024118687848987,-0.014957582414996316,-0.0030536151627467987,0.03634593536726985,-0.002749971669954233
2018-09-30 23:28:01.245051,0.00971006396742935,-0.00011044908453613535,-0.0008102702807665837,0.004019786191061298,0.03938209232848831,-0.015777821797121987,-0.02053304520490142,-0.003448970198364382,-0.004085166188168894,0.005783345656389369,-0.011655119013680763,0.04301273017196724,0.004301457920151025,0.01315400155280318
2018-10-31 23:28:01.245051,0.0016284529335122283,-5.4877695320755884e-05,0.010093397182517411,-0.014656677543218824,-0.0008950660454091321,0.007125898767419269,0.024559672165665222,0.025290911505454323,0.007041119061222317,-0.0031156353749688904,0.00992978827103893,0.014283938302953696,0.007625380328579803,-0.010572171909886834
2018-11-30 23:28:01.245051,0.022089740356888272,0.003930004825466801,-0.028941527214475953,-0.023609853600388024,0.007567227785661808,0.017028545339868535,0.006686882541421022,0.001713234358312019,0.021636489966892783,-0.030622479673993962,0.00904378765195403,0.02166139786254089,0.027317010498064075,-0.004926466920694212
2018-12-31 23:28:01.245051,0.010554217787924605,0.03104468290958435,0.003289035228720997,0.012100032928304706,0.0003633225103442947,-0.018728414025739062,0.01621161296442745,-0.023180929666243598,0.044727039776854355,0.019204363777244274,-0.00432700201171399,0.02246041732884695,0.012955045168000296,0.015710431285157506
2019-01-31 23:28:01.245051,0.00941306098984695,-0.01298998759689346,-0.01242953243943468,0.020739974392254435,0.017223986978648992,-0.0016208754536745813,0.010438357774746124,0.005794247888344428,0.012154863321007538,0.0121158075158674,0.008023640257233537,0.0012353005313544777,0.0025954218985036626,0.0052109385812205596
2019-02-28 23:28:01.245051,0.03212320445346451,0.0071036336319032865,0.02914027839588343,-0.01018119597957591,0.0240272247182881,0.004026850182653615,0.023872031655305503,0.005304557863420331,0.022194858432998368,0.02109051115903112,0.017417155680484544,-0.005486386346347564,0.025727080086469817,0.02650528758877097
2019-03-31 23:28:01.245051,0.03471169641761517,0.015727415540163273,0.0140249680854308,0.022775907391248653,0.039195819393898136,0.017279927130071655,0.023329551015741357,-0.013871897015726133,-0.02708404920393094,0.009388207767496258,-0.03458173754412668,0.0020390865130598965,0.005278252703771932,-0.0017116405964611673
2019-04-30 23:28:01.245051,-0.024588753987575256,0.012042623137233605,0.0342292460794006,0.013747037580509863,0.0004857876521824015,0.013063925284752469,0.020502798825250104,-0.010553391117103312,-0.021327627945490837,0.015076676256551097,0.010060226124995377,-0.006930827013705786,-0.02116062885461047,0.008469985086796049
2019-05-31 23:28:01.245051,-0.012106147840887895,-0.0001872920005885799,-0.00770107089074682,-0.012937873924590629,-0.004655575618100886,-0.01553729708860722,0.020038737376392293,0.018154476614799582,-0.002701795539748958,0.004283661943554595,-0.023545845390925548,0.004169960149701049,0.010364726266319662,0.013182447653621778
2019-06-30 23:28:01.245051,0.007846562627870384,-0.017498684357065086,-0.019737778639967177,0.01101743438423354,-0.004263785011720815,-0.009083613822944866,0.00539096658062658,0.016227234948534782,-0.007464022716721297,0.004907711438058304,0.0069557768270371795,0.0012913765661902547,-0.015847973683868023,0.005157050366463522
2019-07-31 23:28:01.245051,-0.03350088692644265,0.02524486328570757,-0.00936786407114357,0.0010377189292525022,0.03130537071249003,-0.0033579328295985826,-0.009555620394244482,-0.004026956382376312,-0.016667285593318346,-0.0007705650775347867,0.01212692111458356,-0.004167469333779024,0.03231584687884371,-0.004890658953875163
2019-08-31 23:28:01.245051,-0.025805339298986527,-0.010496597199142952,0.026537715748340816,0.025314973709741544,0.022024188394945868,0.017207292263769575,-0.013333030700856844,0.017563685334787874,0.024668253091917117,0.004351674047925943,-0.0320525429157176,0.006565094698612205,0.052343032732006516,-0.007597371783191731
2019-09-30 23:28:01.245051,-0.00989097051674858,0.006118246055331166,0.03489872623144204,-0.002298633070313142,0.003600729928448369,0.012360916570385655,0.0012992354560856173,0.021096500697510477,0.021101415002992598,0.02999358468104711,-0.005408942246119532,-0.004946304222739772,-0.004374985756208216,0.0046054300114041335
2019-10-31 23:28:01.245051,-0.011491549766123283,0.011953346730804608,0.022227097754807967,0.008650862715109658,0.016756593986116994,0.00882632513711735,-0.01009579915705431,-0.00738105080414198,0.008176528360129593,0.014610053818169797,0.062459004164526225,-0.007868791354886068,-0.03325802449358624,0.008562615113923849
2019-11-30 23:28:01.245051,0.019094477031643835,0.019907599546344985,0.02343312642108453,0.01408072753802686,-0.007798458770778615,0.0018485189158057936,0.004146456721722462,-0.019270306885655647,-0.020639676037344346,-0.0027853123802199656,0.01843370224656601,0.0021839836999386734,-0.013626474075178089,-0.008759365352097342
2019-12-31 23:28:01.245051,0.06309401201418639,0.00112199534825611,0.0071939740634583286,-0.016907962373553145,-0.01069072112748063,0.0009544414017979329,0.03958096403421642,-0.012883570958481225,0.020571783817844327,0.018081135964641053,-0.01630516227598325,0.009645939194963355,-0.00842078264860293,-0.018677590722558302
2020-01-31 23:28:01.245051,0.03845179599438678,0.01028611132191244,-0.012939686298288119,0.010419686543462875,0.018011023860307975,0.016782405361528606,0.020141815748614702,0.03164714763636853,0.013740713240129033,0.005300195148309369,0.03081581848304494,0.009802651082016577,0.008828416063027575,-0.003432259766997477
2020-02-29 23:28:01.245051,-0.025815486233151254,0.025287196890053956,0.012984961081091376,-0.005563757936563254,-0.013789675818030325,0.019921515511105516,0.0305836243339708,-0.0013410383783404338,0.05314364196539895,-0.011343249006008502,-0.009654887443032795,0.03194185526836808,-0.005157338396232601,0.02608140184237609
2020-03-31 23:28:01.245051,0.01311933258440154,-0.0047070887223193076,-0.03545154015877008,-0.019751034958029053,-0.017295138624450312,0.0062366344611689065,0.018457278670281862,0.02848872071817748,-0.0049569406260611655,-0.00756027162301063,0.01471947346441833,0.0064980719016012965,0.01671932787826061,0.020134030292813354
2020-04-30 23:28:01.245051,-0.005128295370549932,0.012901231173962417,-0.02665774184050987,0.012694381887720929,0.018548132122336424,0.02274562308211935,0.023095855233586194,0.019508331617940904,0.0165832924721379,-0.021714882880802342,0.03267641820785957,-0.007694405846219139,0.02187505580551294,0.026516563328314362
2020-05-31 23:28:01.245051,0.02113146741186251,0.010379169181584737,-0.032048978689630886,0.0007415845664309733,0.042816031157253756,0.01250469667634821,-0.008888690680494239,0.016477986796104543,0.003357397658230195,0.004919386140325346,0.04060082959545849,0.00924499242064545,-0.01798909751176075,0.02379581284129178
2020-06-30 23:28:01.245051,0.024122821557870863,-0.004255259300749304,-0.0020948881481902886,0.00559605608797187,0.02473435134761328,0.0033345611914430426,0.03778525646026414,0.022525311531788522,0.018033141813549446,0.0032412003967432486,0.0043192778804847344,0.0022863268127780298,0.03016603773869607,-0.004604984228710174
2020-07-31 23:28:01.245051,0.017942452663504308,-0.007034319006736863,-0.001636711259213536,0.0030149780658771065,0.005145037756491757,0.02768460422741973,-0.020536650695657056,0.004930975712386887,0.020035816190930828,0.0038426193101554875,-0.03397591694013617,0.01655189846516387,0.034827323608524245,-0.000801315350308889
2020-08-31 23:28:01.245051,-0.0101909999435029,0.015983536223340585,-0.0009229618067245733,-0.019093417435032727,-0.012305914369344435,-0.004068369660369094,-0.003233344703617794,0.006743828718821529,-0.00796640228981809,0.015666465962030158,0.004302485768375661,0.004769700286392547,-0.005925363979149718,-0.01924945031095969
2020-09-30 23:28:01.245051,-0.005277048014906058,0.011838156112591421,0.007651576286851665,-0.020186403866570307,-0.01329201484034671,0.007393848131029291,-0.01502770289705076,0.008769037292872161,0.008022630240419553,0.006930415971125105,-0.02279684625807311,-0.00656308618363199,0.03750890918171415,0.028834786539606555
2020-10-31 23:28:01.245051,0.009821206186397303,0.03959192332770107,0.009313958635159077,-0.010348908652473756,0.0017915528473901026,0.024338839294947998,0.03138548203171043,-0.004987166512489235,0.021232025319511138,0.010221053135170834,0.001987780237178241,0.00233304448473258,-0.012713415496138355,0.005610849643530502
2020-11-30 23:28:01.245051,-0.010366333191069953,0.01260623017605186,0.012076788387168337,-0.00970503649858865,0.04304780908296993,0.022838322193427674,0.027500860931559942,-0.023372640074094394,-0.019440534485393887,0.009607882296839723,0.005541401218119234,0.0038655706931958484,-0.017494631079789852,-0.020290526892589412
2020-12-31 23:28:01.245051,-0.008083697849675203,0.03033494913367882,-0.013597796476052654,0.01421698748530546,0.0027436074686765233,0.022943787825293396,0.04538505074533632,-0.004678257928362964,0.011340297748021443,-0.018891865189398963,-0.00634670412259863,0.004558705950013679,0.01764764348952445,-0.012559910448814809
2021-01-31 23:28:01.245051,-0.001086048384271684,-0.03462749766800057,0.027104447285457987,-0.004406311109144678,0.045684011418164756,-0.015273125186163698,0.04251319064681377,0.027081269541646167,-0.03030309190338966,0.013040798472324405,0.012799207246863582,-0.013899041064913593,-0.014578918135015464,0.0278884816472578
2021-02-28 23:28:01.245051,-0.0008848730693126914,0.01419354874312882,-0.021181830726186627,-0.027041194886585778,0.030592720253158436,0.013875656876763273,0.0003238819811026564,0.008315842067883182,-0.0012164165207753834,0.016586207186683268,0.0010636726271464093,0.002796704195527657,-0.008966555834834553,0.013028518064738485
2021-03-31 23:28:01.245051,-0.010754620466886158,0.02088373998207597,0.017485156512708006,0.014895507278564493,-0.01283486293662528,0.02335991583366155,0.000578884567612601,0.010228104642573656,0.035043448177114286,-0.027191589901487626,-0.010395378293302261,0.01347479691300887,-0.00952156230550353,0.003168864591369306
2021-04-30 23:28:01.245051,0.008540947071503147,0.005291199936535575,0.001887585146878295,-0.01107396084230897,0.021194199675301298,-0.00806129442400226,-0.028751410458062177,0.011910995800638802,-0.027357568449453466,-0.019947084978618353,0.028128140871777774,0.023251590553136123,-0.006449261380746175,0.016171310656338492
2021-05-31 23:28:01.245051,-0.008374981030192095,0.007875564755628043,-0.007415703803975527,-0.003576961831647226,-0.029780462133287826,0.010174668384851069,-0.016719628039768078,-0.013345266889031603,0.009244076844248413,-0.0338812942847317,-0.007720658755023088,0.020203084035076525,-0.023257012490761713,0.022672303078375474
2021-06-30 23:28:01.245051,-0.04464337811995326,0.00496215816379971,0.0013403716164421082,0.0038088543759051815,-0.038766157091727406,0.011939179510459356,-0.0016636590124850551,0.0373088608866634,-0.013598368225291917,-0.004695083603684864,0.029844240558152005,0.00845152722571581,0.00029075952411482166,0.018516786702076803
2021-07-31 23:28:01.245051,0.012396395807299019,-0.0017853911853997675,0.009660580975138056,0.006970910152757955,0.008649973921526277,0.004928762170678262,-0.0018139645119708931,-0.016510811868330585,0.021021029896225292,0.0012272008139865265,0.019248957979380137,-0.015474852416099215,0.009515087067649001,0.011569558139306654
2021-08-31 23:28:01.245051,0.01504634619740217,0.02426883830070343,-0.0014513928731313382,-0.01019576133230967,0.019004843096210478,-0.012135356205672108,-0.013162302279611269,-0.012888242679932903,-0.00832552961076044,0.02500791199111629,0.0053865434178462426,0.0146573307796568,0.0197962691287374,0.001846868096199267
2021-09-30 23:28:01.245051,0.017193275938228062,-0.0006713177497580476,-0.025523995792065032,0.003026004353283937,-0.016622736190790646,0.03113363223579682,0.016467788283387894,0.007036771687472461,0.027083321767232153,0.018160251376335895,0.03629933360783012,0.01769557153970255,0.012983273439513892,0.02258346161544796
2021-10-31 23:28:01.245051,-0.02544053958636132,0.017976666157262306,0.024760327864590835,0.023118528414461284,0.00048056200583784184,-0.0067293393225548006,-0.015612156478784955,0.028085227336578332,0.021259422317014585,0.0029733422931810974,0.003882211855466206,-2.827392024957933e-05,0.013736609429860571,-0.001979876548475372
2021-11-30 23:28:01.245051,0.029882114115614658,-3.108021081202599e-05,-0.018565506640777503,0.01686836970676746,0.023257314527722377,-0.015519955465507915,-0.01455610641504108,0.02497836269412405,0.04042156840344042,0.007786802171855497,-0.007641002922405909,-0.0023997166724626052,-0.017706928346940883,0.01048934620439634
2021-12-31 23:28:01.245051,-0.0072083289508195125,0.03132225436749758,0.029008212888987882,0.026405814587294525,-0.010812686187712247,0.021853944798581427,-0.0035698939554058224,-0.015731437076505653,-0.0013505735998426268,0.004249897284120618,-0.003156120933483394,-0.011750186598601168,-0.010308723619439561,0.02894619826756857
2022-01-31 23:28:01.245051,-0.012911550150056354,0.01627726710520314,-0.006681780353667934,0.000889001270153727,-0.0020354705784312093,0.00023067911496355443,-0.025173292656047425,0.006352629728364038,0.005825340596326875,-0.0020358401471461665,-0.03451302875748071,-0.023026944629630765,0.01676373988111377,0.025679957967090765
